,title,company,location,time,link,source
14,Sr. Android Developer,Intellero,"Nagpur, Maharashtra",17.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AD5r1GcC5AAooDSV_NugEl3a3mDRKsZV3QZu1IzYe3Ei0SE916aD9c706XxLDvUUHGXb9wrhnONvHWMGwSSVvmqkWrysS8vmM_p4Qr0VX9m769KRDZ9qHr5vLgKqVcEc1bAyb934M5ba_tDgNlxeLK3E0gt6dq2w34cL4w2uLJkQK78sM3Eg5G6vTMJvV0YCm-Ksocx6Z3GMPx88mYXwi79p4dn-6uZAjXWOjmRM8Qx_-O6MJmRYXvhaYUZnRaVkPpClSZD7RXtpm5Hp5sfzydfL6sAy3nLvM39Rw0mQbh1MYuZwhfSGqMJP8kX0YsH9ePz3hAF9ZaYPzhGc-eBMx2fplyCCttiejBmSBvSpCj73ORcNK5ZVu2IzEtFZEiiBWIHOYxMZNgPpmPaeNTW8XcCVxMs9tLCXWg4pWspTjOXR-S7Y9sOu5IjxY8Vu-fw4RDiZDfbDlP4g==&p=13&fvj=1&vjs=3,Indeed
15,"Android Developer (Kotlin)
new",codExalters Techlabs,"Ahmedabad, Gujarat",,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BnDT2EFH08-SRnqFeaXEngMPF0LsqT5S9KzBOqOUa3IThLb5whcIljjrFqEG_Qu8dmaf6BXB4j79qF3cwW6ViQneRZfh2e7OdR6riUtwnpUnlC8fecK5kVJxrrffviy6RLHz1G7Sde9e3MqOOFjstEmD9l_joWLgOKceNH_bRZR50x8xg0BYx9CF2nklh4zOZr29glsq_xGR9Bm-OMcmQpF3cOjDAkR7sBq6Y1ovGPaypmAi2Gj08d2KlwBaiAEoAwzKld9l1w6yveCEMzaa8bsKoaz0Q_oYZBjzidiRFWnxIiu5yco9Ryyv9T3fUZ3-F8lfprCh753avBtgrfv7DA7HBRIefMlC4vHMiZEVQzx8eYJWXoOytEvQcl2XhfrzEHVTGYhp0l_wgZO_F2HzV1-wRmOq8KnjZ-UKgE70kS0D8Qq4WSLTIYw6eULqyqQOU=&p=14&fvj=1&vjs=3,Indeed
16,Android Developer(2.5yr + Experience),Stucare Solutions Pvt Ltd,"Delhi, Delhi",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0B38qCkwTAy8S7NOic9-GJ0xQlz7qhW-2jYg_zBgMY6iSt4dPCi-XnpMVTLFVduAHZF_1JheDNWl0_CH_rsgke4sS7wxPdpBSD-zx-P3n1DIIgnrgYnvCCtDyuXKkvVb6uPgQxhiLYP_tgeEwRDb1p3jIuNwtuNtj9xyO4K_iwIa8MzHZzPD_n_JWV3PJJ_fzcEJ6r4TA_MRuxfoYehYsM8jAL03rYg24rd-b1x-DF9RDPZkYE2KvX_JZ1wtauzSiGKTuOrNqkYTYGlNXA2QwUxpNn5A7qMIR16Fg5FjV2Kf7l5MbT3S-AnsF9yskdFk6nKFXqYQ993LIwbzoR3An6DLH_MNjj42z0nyDVvARpgcof3kP2A65aDy7eo1YBzz021yxiAhp8XyRo-8W1ykc8sF4qZLL4FZgHHddkjno3b9ZUTiWtKKAh971cKMduag-Nldt0JgxEGBbcGyiJDzjul&p=15&fvj=1&vjs=3,Indeed
17,Unity3D Developer Lead for Mobile AR project,Arizon Systems,,14.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0Bg9PJufW8PbLBWYN2oPvecma753cOpeLb24zy2E6E42nblQBXohZwa_TCA_LShI8en1lSB2OqjRUW2cM40yaDoEikEwF0-HV-QRoTExjZ1OW9S_IMGAYyapsbqn2CaHY8skHEU1Z5aY21BQU7G4JR24M5rKJ3Ql2hOx3KM0crfX_7ObfDVXQ3NUIedbXhboe7olNNsKPpeNo-F9t-hdlDk1tJnlaimlOZvFb3cOtK08xuB2127V4Al8tLo2o_F9FLGTf9pCvpQb-f_P978ymghfNByKl3cKFRYf4ZEkaY-ao9_HM8QEayPetqCfWmhxE-_h3MSg9bBRMd_00cfAvqVYlt192tNpddFBWuMSYEwh-LuewSXfNTvJcldZAk6iySXCZjGW33IWlmwx3lNYEfXpXOI5c5NDDm8efJxeM7mgea3b7oSYGd63CTYLXJiXvCAy9uKWiZN2vdJx7aOTOEN4v1QxXMP2WNr4jfG7sicmw==&p=16&fvj=1&vjs=3,Indeed
18,Mobile Developer,Signant Health,"Madhapur, Hyderabad, Telangana",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AKnPMCssWe_ieZKYnsro9j598A3Eh9Qbl4F-HpE21wnRpp8IKi81JvrVgBbWFOO6FODTufwun5md_dLLcXUV0qEkHSkND5jZ7XDZWZag_gkvOeINFeCgmNZGAGYQ3WTSJilBt7aHQQc8XoJq9GlJI3ljqkKbX9Cy3DeT0b5fBhwp2hQc4kvTsvKE-0VyTXCzWqp26hxtFnt7dX20u8YVMmpxxpk5K47KlObwXsOqtk3zCT9XgyTTeKrNi1kRNZvRWNizn8kR6D9xXcg5JCvKRUgtM9RTZVp3SOd-aY-F7qK7Bfh7XCBpPUceWJPC6U64u2LCeAZJTC-aFz9IwYOju21PzJ2VeaORBnwhwsDRtAPXc_Y3DYExNKQpJVWIm9n6n7-KZdwdy3OClNsR-vmYC8aOiZINU2kYGzdjoEccWn6UOZ1TvzBAcFWRdDOhr2C3m-yy7DfJz_EJWNBDQ6CSXW_kqu9sWr-XpuoR5ul_KUK_suhjRi8KabvgkzjbPl0_QLjVX2ok3kEV3PcVNWQzi9bEvw-2y0Gv3XL5zwyqfxH_7owHLBnz3shC2gqbGiqSvupcs1pnY3b6JRzS3D3icsOB7vc_YkUIiUIECHcUtIzZA_mpoOoGU-zRxU29rlBJGvYxh1GeIRUD2FLK1MaaFKbOab_mtuJlja-gFDPEEcwxMixWqfY4qZsSyrFSK1Vl1sIpnUPu5snaDK_8SY6z7o8VoEaqg6Sa4zqoHPyCB4GGqBOLYZlXlazvrqc6L132-EyA6p2CelB0jXuYLZf5RQWqIXFFZYsQvGIcv06fW0UENNSutQh3hiFygfGCl2FJk=&p=0&fvj=0&vjs=3,Indeed
19,Android (Kotlin) Developer,Enfin Technologies India Pvt. Ltd.,"Thiruvananthapuram, Kerala",27.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BFRLR9K3etGoogTe2i_C6OeJ1FX5ha0gfd-7JgGrEIVS46d9lnVYH21b2-KxTUYcSzWhvd5mhRzfsGqp8YITHzTDECehMA7U6U9b6fcwyn73UvX4fpCNRD8tZwZqQRhlPh_tEJaAXMKRizXKoLRz9WKEAZhw1Hp8nTJl7tjhMeysVfU5Zgg4sJ6rwqAX3UTrpiKOdbOlfMmtP_e8hiWAliRbg_-Wj_PRpbdwj_TSqOolFth5w428MCsPqHUgtXdMYSEPt0oYq1nhKAhCzMZyfRZiyr7q5JbH4v5FP5AX2sP0bBhq8g4o0WhM6dXEGvpzQZ62BbhP9XmU892jQJKm6ro5oJuKn2cA-5znz1E1mdKD3YjdlsDg9CKBmKJaZVWPQGFsnDJBXwCEft3w6E-PBlosaLHs5NPiz0mnxaSoXEVawyxOu1LvnmPvQGmoOYLjc=&p=1&fvj=0&vjs=3,Indeed
20,Cross Platform Mobile Application Developer,Xminds Infotech Pvt Ltd,"Thiruvananthapuram, Kerala",8.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BFRLR9K3etGoogTe2i_C6OeJ1FX5ha0gfd-7JgGrEIVS46d9lnVYH21b2-KxTUYcTmnliBjKxqEN3tulKodhGM1r5jqJXW9P_W-1GdLZmx8_9SGk5B0j3tYln8ubXdoZSffJrOHsftUS8Aavy1vow1LXUzko_pXwv88YzbdyfkhdZhitMB7yfoS2NwEG81hgdFijq5FJKclCF1rdPBdDE0sRtOUapt7eik0j95NHdKx3hzbsU1t15GoobXrRXQi6f7eswx8Z2CwbgsbXI3_1zs4K28gjry3QazmRL8XinVP0CH5Qghf8KZHuEfYG4oYtSXuVhWXe5ZYtLXBzLSA41HaTdGJH-GzXd8iuyKDik7-8XfjKbyqbWNoJkIOmR7Fq5H2ZTl9z0Mf3eDB0maFO7mqM4tLTO4fXUSU6BcqIxL2u9FyZvdwfoLCuBlqT-1tWQ=&p=2&fvj=0&vjs=3,Indeed
21,"Software Engineer -PHP-SQL
new",Look4Services UK,"Kochi, Kerala",2.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0C9XWgd63Qk-Hw2b7jZb3teJhwXBzHus-hXETCWkfXQ1yHnwK7tvBvx47yEtb3chp0JtALWgIKgnuWvq1Kwt0h0Tp9yDXJ98GprrXw-jkbjquH_vL-sj_bwvVJ6gx90voiioXO5lvo3JcIJ3OsnOcvESH1u3v7KhAmJo95xPgIPTdXRXTO_tUK_UQrmkIRsZWkJXxFCEQ6h86GqckwRRMMdOyVv1ZCbavEHVKF9xxCQHdHAj6XZsIgylwvr6nlG8_veDhVhlpNyKn2ehTZKuQ766dcaMc91gfWcteaoaLrIXqhj4x8rUkKI2p1cau5tALAjpN1HnSlxdkDe2-KUHlulug-ZXa34LEOX2uuyY7m3rJx61F-FO5zcd6lKCj_Ya7ft0D1GVzbLTk_htvMNeyzYq4Q-DNrlYyw1VVWsZEW0UrPI6nBBlBvxx043YY5_ftyiiTUzOlZfFA==&p=3&fvj=1&vjs=3,Indeed
22,Engineer - Android | Falabella | 1-3 years,Falabella,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AsDgJcjf3QstaB-NhPfcDvitvdOui-gURn6hD2sXcTqCNf98SJ_tS8y2uKQcqVtkG4THHLts8G-UNnZ6L_dBeNiWPmfd5CJOS90--aaiNzLKXTJ4vyOMOhh-70iAiQh6t5XxDeJ9ISf6LZhpK_GQd6iJoUhuCUDmhrM5DIUW9dBL2_y_d8tJ6I8-k6G8b8Gb5cl4ZPuJsyMRpbKQM31c05PTKzgKz9kFUU4biQAImLM7U-wwPgeDH5bKZSWysdK5sS_SMq7m1u7HJjMOBT_duyOHsQ-LL3Hq5ob2QVZGfu1JNaYCtOWb4Fz1nX8x3bLFV2FwMRx0RdZ-mxDNURjwLAcEeXH2i2Owl2QiykUbri82Qb3dTaT9c3JIwBfl17TDJpnme6EB9LBlqNMuoeTxNAFaIuJd6jC1L3f_vCZywKZkJ36VmW2rTshFOS2OgaR2NTnEwtZ8TVLfkYFETlCoGhLc8vSX3tYSA6ugNWYfk4ccYQVQmDDwQxDgkBKOntdHi9zwAdaRgvCgyhyNGz-xx07JShndEfulKRq0IKYgRnqvmvk1a4zxeKwOJP0cqbNnqggUAUJr7JJZC5fWuMy3tIAMrb8PAw7BMDG_hbNkIIgTzSTCs4OLtGC-LgwB9fXogiErZyQxBVxQ==&p=4&fvj=0&vjs=3,Indeed
23,"iOS Developer
new",Matrid Technologies,"Mohali, Punjab",3.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0DlqciIspaaInmq92XXvUeyhoi1fsI1dqjyjbNpY7k8OqZfTIMd7wYHLszicnOlaN-jE9TA0PuAUxd3-wK5AxOyN98OAtooGNKVSWqYspMRWTKez1nREx9khpSxrXnfFCPT7UNnIRcaQ99TElr5RY_Ogt6I0Jkf5QT393mlFRSGk8GVn3C4tAj5DkpCL7wtDP_iNtC_oxgg6s7QWZgpv6BWYwRAoigxdAAyEfpNzQkw3ry7JAKj9O2ffji_dktjRjDoZGCC-m4_ASIUBZ3WT1wNQv5ovQ_o4jpueWtA22RZA29zXA7sU6XUwKONa9g85-9n-ESs7do_Lj1mMgudBzthUy_QPOoNPdzDOF99M-XcyCJs6ACYkSYq-aBOI0HRULKWj9t5vTPkWjpykgghrc8uwMjcrymt8mBFgCe4TAwmOrSi_XjId412&p=5&fvj=1&vjs=3,Indeed
