,title,company,location,time,link,source
0,Sr Business Systems Analyst,SPECTRUM,New Delhi,9.0,https://job-openings.monster.com/sr-business-systems-analyst-new-delhi-us-spectrum/ed739825-2af9-4e1e-a991-31605078b004,Monster
1,"Senior DevOps Engineer
new",Teradata,"Hyderabad, Telangana",2.0,https://www.indeed.co.in//rc/clk?jk=339b29011b0559ea&fccid=ded9605952442cb4&vjs=3,Indeed
2,AWS/DevOps Engineer,F&J Direct,"Pune, Maharashtra",11.0,https://www.indeed.co.in//company/F&J-Direct/jobs/Aws-Devop-Engineer-cc197b677072cc4c?fccid=39cc115f97cee0c9&vjs=3,Indeed
3,Azure DevOps Engineer,coMakeIT,"Hyderabad, Telangana",9.0,https://www.indeed.co.in//company/coMakeIT/jobs/Azure-Devop-Engineer-6adb14dc2bc47015?fccid=8f3a1525a731178c&vjs=3,Indeed
4,Devops Engineer,unilog,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=c2458804b197313d&fccid=524552a983feb8cc&vjs=3,Indeed
5,DevOps Engineers,Terralogic Vietnam,"Bengaluru, Karnataka",25.0,https://www.indeed.co.in//rc/clk?jk=c484e538ca9cea55&fccid=45980a929e9d6ab1&vjs=3,Indeed
6,"Engineer
new",Deutsche Bank,"Pune, Maharashtra",,https://www.indeed.co.in//rc/clk?jk=7f242f47a887540e&fccid=f1d8e147024abb3f&vjs=3,Indeed
7,DevOps Engineer,Dimakh Consultants,"Pune, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=7668b4fd1a1a1af9&fccid=f66471338913a68b&vjs=3,Indeed
8,Devops and Cloud Engineer,Barclays,"Pune, Maharashtra",17.0,https://www.indeed.co.in//rc/clk?jk=6155a484caeb7dff&fccid=057abf3fd357e717&vjs=3,Indeed
9,"Principal Engineer - DevOps Tools
new",BlueJeans,"Bengaluru, Karnataka",,https://www.indeed.co.in//rc/clk?jk=06e4fdea12467f12&fccid=68ffaec4917a0586&vjs=3,Indeed
10,"Site Reliability Engineer (DevOps)
new",Sentient.io,"Chennai, Tamil Nadu",4.0,https://www.indeed.co.in//company/Sentient.io/jobs/Site-Reliability-Engineer-faa3622535e4928c?fccid=1641dfa6f17c0b2f&vjs=3,Indeed
11,+ Azure Devops Engineer/Build and Release Engineer,Quadwave,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=9849d0637c39bb9c&fccid=63253a9760f3f4c3&vjs=3,Indeed
12,DevOps Engineer,ChargePoint,"Gurgaon, Haryana",30.0,https://www.indeed.co.in//rc/clk?jk=bdcad494455fbaaa&fccid=e2046655ee5b8a6a&vjs=3,Indeed
13,DevOps Engineer,Primestar Consulting Services,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=cd7f7cb8a382f6e9&fccid=cc40015d0a2f79c5&vjs=3,Indeed
14,Lead DevOps Engineer,Razorpay,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=53098afdbec3b388&fccid=496606ba56c9757a&vjs=3,Indeed
15,DevOps Engineer,Mobiveil,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=271b85d53072c270&fccid=6711113ed9a941c7&vjs=3,Indeed
16,Senior Engineer - Angular,Numerator,"Pune, Maharashtra",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AwhvtDhhMuSGvOgpEtJTRru83A1sJLDjPPZCOp3agw_eha-HkQeWKZXgz56gYruByfIpp-5pWDGs2PtynCAZSoekR140RsmxmQa6P_hZnL_oL0KzAFewrSjaZa3bWydh2wtC0VsiXLjTZtNU_x8Kni2zcs0JD54E0zZKO9whrB0MBDnBk5KHuNN4_lhb8saClKTe8kTZRUi7B7zYbsscA0MyvoZMt5j83miSGjNPcrQ5WHDpAV6n6y5hg3Cg_rzRYtK3ZTj_0K4S-VouMAtJzgRsc0htqx3bJnYlL_RqH4RENULGVjW_B8NprJsiI6ulDRtlKk34uXNy-ujfMZhk0M0fUjkQHhAQdEhQuhlq7ga9Nh70CF0YTGXGFUxZ6xAuzfG7wc3GhMbBh1VxjNPMpY01aMSUW72OgPEFrduAqw-U7-16DtBb4ZjnA6jWbACjQzaWj6glhIR4GZEQiNkUwlyxhGfjLP_SRoX8PILAfkXpkP3rtsz2WSrNv5fM6ybUE8opO2CAdkrQ==&p=0&fvj=0&vjs=3,Indeed
17,DevOps Team Lead,Signant Health,"Madhapur, Hyderabad, Telangana",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AKnPMCssWe_ieZKYnsro9j598A3Eh9Qbl4F-HpE21wnRpp8IKi81JvrVgBbWFOO6HHOgPkBQ_Q192xgMTtuoLBupk9R1t_8FpP35fUpgDkMz8lsvCIweoVCn-3X60ItqquH93Eq-NcOxEdbvR5HoUIKxdu20Dx7Ovj2sQBYMMZc_z7LT-16IFAjj-kvPadN327bvLcgJnn-HIGal13vdcQdumlYSX6YPdS-yXjgBy0NmLkCM9gbv7dR_iBdkvuIpBpxReQniI-_HxMaU0mXYPS1O1cQeBqrl4kCMzLggwnNGhDyeO3dHX_hwlCghdw1h4b-pLPBSIKJmmsk373uqVBkUB9o6DMxHvJaeOzg4dZe6kBriehByFguz9aU_nfU7OF2muOtY_zznobXrioc-PF4Fi4C0Fcx1EkALbNJYyGhPa5Vcor1ujn3oFsB8vgXu85DEoZDZuQPrwQeD2aW64aomOWBXgm2PXPI0_Av5I0g8nOvFIqJvJjXTJ2bXbDFI4uAWnVDG50AzISWjelVc_-u6fEOJXyoursShJkWYgqAqnn9yhtwHkKYnayToYnW61vKxyn-4SjR1Y5E1o8nIgISN2FeW6kewmXhCyHKKG-GcBGSpT0KUvK-L0GfdlmmyQ1qkS3xcoamE93YCOVPRT1pXeyyO72tWOuljW2qTr7rtPAXvqZ-UX3V6V3EKgMYgEbOXDjXuGSOQNgW_mCavgQTuS3KTitbbcMDJjcfwAiFGFWvafR1ulfnDPaTwlhcn2aN6vKQTeOF2csxO4yoa5h3_iAK8GE7ZlZADB8fdWL8APVGJE2mT6BpqjVjaTRhNI=&p=1&fvj=0&vjs=3,Indeed
18,DevOps Engineer,Reflections Info Systems Pvt Ltd,"Thiruvananthapuram, Kerala",12.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BFRLR9K3etGoogTe2i_C6OeJ1FX5ha0gfd-7JgGrEIVS46d9lnVYH21b2-KxTUYcQHNYlCgfZYvmLBLMFz-Yg85fVZtW6rZsc88bhHPSPxWaSEdvrZj1GvvkSHXtQe4K1XqoPCp8Vz5tQgnKTvvrmVCzDjVH02xiHheTynGJDwZrc7hgsmWRq3___CtjQTQ11nIB7R4RFosRw5L1FajIfgIamQzWfAtA5ix2TA62l-47Sp_wuGl2jYO7mDldJaXTf6OxcBA5OfRoAYNYvzXhMPxNwQjLvJeba-NDIHO6QgEZn00o3ObMMONTBeC8H_KJ-q15CatpN1-GlM0mH3JShDRl5USW1GQ4LiMw3ZhZPk6okuAeR6yzmMG6DqO619UbVFiNMJXMWoZ7TORL2Vk4p1B4JEXZzw9Eu_i7V98-OaNplzRUWcNsaM&p=2&fvj=0&vjs=3,Indeed
19,DevOps Engineer/Release Engineer (5+ Exp),coltech-consulting,"Pune, Maharashtra",13.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CnMOd61mqDgoHZ9OQS3AIc8AmL6sdtH7loWHcydQ2HCx15qlt2Q-NFvXyDMHEEN_xu7jqV9bOesjMQlhRwKD9U_qpizg2vpgtRUa4Fnj9k_8wVw8iX_WKms1vTXEPYVNdDVrwoXkFEM5HE8SGanz21sxPNb8CsdqtJ_vKm0DRAKzOmBqA56FymiIAYkzseoDAlYyHGbxU5oRy7SiZhVRwXg0se5HbKfPWR8HfG7GDw3CAfM1JyTdAG4ufWhRGS54uqc4gfBjPtJ_YG9zBwVR64-bZ3Er_SgNV_roVFhzJgojDwvn4g-pJGdvxAqBMqiQDI_fTOBemYFkOE1cLJGrD5ukBZVTthca5IejpuMz8mKTgAUKxfjaexk1RaKb4yCt0mECi_SsvB-LnIdKSe824jP3iPSoQBFEtfW1ghv9bpITnn-CYjvmEVi7d7TpWgFjr-L1zj42DHqPU9mAhStqHGogO3b3FkZao=&p=3&fvj=1&vjs=3,Indeed
20,Site Reliability Engineer(SRE),Morgan Stanley,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=7b4d5d423b84f570&fccid=0c39fb2c91742dcf&vjs=3,Indeed
21,SYSTEM ADMINISTRATOR / LEAD - SYSTEM ADMINISTRATOR,Finxera,"Chandigarh, Chandigarh",30.0,https://www.indeed.co.in//rc/clk?jk=23c7c8b73044783f&fccid=02aba667d6f9c25a&vjs=3,Indeed
22,Devops Senior Engineer,Born,"Chennai, Tamil Nadu",30.0,https://www.indeed.co.in//rc/clk?jk=d67903fe677b96fb&fccid=62be481e31b53778&vjs=3,Indeed
23,Build and Release Engineer/Azure .NET/DevOps (WellDoc INDIA),"WellDoc, Inc.","Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=83c68153cc1b3df0&fccid=956d38a613f82dc7&vjs=3,Indeed
