,title,company,location,time,link,source
19,Desktop Support Technician,Astreya,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0DzjjkR96VRVgqXxFjgOfQELqd_1fMsUbAVT_-mHoKYhf5tfXfuwudHfwidpl6qcODAJDSFakvysFwZsiUfQQ4ArS0ouC-g68FsQIeSdgAl3t7mUHLrlddHBUAcwrPei3uKt8JQNdbgOKWny_Z3OvJMGkfoWv9tCUq0BQrkIGGJjPvHQ7ReyENkjC5TL1wP8yNuzsyPwm_8VGwnhcZn1NyACFqyDbqeADw0vvETdJkp1BnaqguW9pw4rBcLdHu-jf35_ofoA0H9WD3R1Oeqfa6xoxOawiXpkl5hKwvCL3wegm73hP27kR1WvIHU00jurriI81QI3yFqr5u_LuaRDwWBPJMD_gSMj3wjqbLPlJtsSzsPO7ujr6twrj3-gr9fvkZWJx2V50EiaIjSM0buQz8W2rLS6xIl37Sp5e1vqy9FSPs-0yqBlSpXHI9ZidsX_s-q4KnL2ol6UeN05vKFVG7_&p=2&fvj=1&vjs=3,Indeed
20,"IT Operations Analyst IV
new",MoneyGram,"Mumbai, Maharashtra",,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BEhGvx0zGXfLkTTmikvtHKrs-4kgm1e_Zh29k8f9sMVmcPauqdV9WFLSyMZuk4QMFYst3PmIlSOnlVHAtdyyV4CMIQlLoyZuFJyuAnW36_pFYqTOuD-6NEmZtMNXOJB4fdH0FZc3wwORvnCb89ada-xIBMWLvuZ98qEHDpp6r1HWrvDXOzW_ZqwGK35VOB1AbUybIxnisle9XMmns_WjkOrXHx4-RQBAmLoUqdhpRJ-B4tx85esM7Z8JAAfRM5bHZg5MXfGHiLOSDXLeL-XCWNOcb8I5Pr2QTujxLg1YvftmlQrZIaM8FczwrNsgKQZkdKjVjIHQsP-Iq22woXAdOd59agUuAcwRdNXLe1uR9X2f-syn7bF5goQat8M38SkXvpRpVFBkns9wCee2A3qQUeiQh2GrW_JxVnUfJ_GFbIgaDujuc-5TD39p-bb_vEaFHZJDNo0S5yWNRmDx0L0onjUz8QhcBQXJAI8mn3UaI7K_kUc-RJNXeflYN73igqnQU94TBcGdeYf-cheDhhVrEjZDwcC1D_KmrnqtX3u6BBCTQ91EBKavKpku6r8seGQjWxCvvujImeZu0-6-oP-2DLQPOasbwTNV6nyu5skYzV7bJXHWyX15JEG0WSfImtt4x3kZ9h-1VfOgIIPMb9yyXmEHW4iBK71yJQ1wsypmIlclVi0Ew7dAeT65iDb5txQcJluwR1_UHzugYiUe-GqOAammqxxw5OEzAEJpMeH2VFw4kyo34Fiim0YEqRkT4Ab3ih_G4N6GyjjK2f0WfUQmTxfr1uTTQ-npwDtUI5U3UlXdNQyoXvtBJFo1yzw8wr3typFhjKX4_trXgcjGQxW8FkQ2higzN_6eKvtUNsTc8ANKCokD63CyjDBJbfjXbogMEq0E0QxkCFV56ZOa2dfkiO4sSJ5jd3hYdmpCsFh88cJZ4YZNokxjlb-byalg0omXymMG-z7R6kyXJ1LqZb3KEDGY9u0RrYqRSbcjo1fUNo8jsSTPxtdNCH&p=3&fvj=0&vjs=3,Indeed
21,Talent Aquisition Specialist,Yobitel Communications,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=87c5f2dc1fde249a&fccid=dd616958bd9ddc12&vjs=3,Indeed
22,OBIEE & ODI Consultant@ Hyderabad,Smart Edge IT Services PVT LTD,"Hyderabad, Telangana",23.0,https://www.indeed.co.in//rc/clk?cmp=Smartedge-IT-services-PVT-LTD&ti=Obiee+Odi+Consultant%40&jk=392a41823fb9c9e5&fccid=5ba13b844922e9c1&vjs=3,Indeed
23,Operational Support Engineer,Danfoss,"Pune, Maharashtra",24.0,https://www.indeed.co.in//rc/clk?jk=a93f54134b333fcb&fccid=86990856f142974f&vjs=3,Indeed
24,"Junior Developer
new",Vera Solutions,"Mumbai, Maharashtra",1.0,https://www.indeed.co.in//rc/clk?jk=5e54a6adf00e7725&fccid=fbcf44223e9d30f2&vjs=3,Indeed
25,Desktop Support Engineer (IT Jobs),HR Inc Consultants,"Chennai, Tamil Nadu",30.0,https://www.indeed.co.in//rc/clk?jk=a764c57d03d1afbc&fccid=5012f3e5c0dce5b3&vjs=3,Indeed
26,Customer Support Agents,IT Bytes,"Dehra Dun, Uttarakhand",30.0,https://www.indeed.co.in//rc/clk?jk=e7b30d84df6a29f4&fccid=91eef4a7a5062f23&vjs=3,Indeed
27,User Support Technician,Pegasystems,"Hyderabad, Telangana",30.0,https://www.indeed.co.in//rc/clk?jk=c1bb1ff106777052&fccid=1b567d66763b30ee&vjs=3,Indeed
28,"CSII - Item and inventory - Sr Manager I - Software Support...
new",Walmart,"Chennai, Tamil Nadu",2.0,https://www.indeed.co.in//rc/clk?jk=ea90b1feb033f2ec&fccid=822bc5d9a49270ea&vjs=3,Indeed
29,IT Applications Analyst- ECM (OpenText),Air Products,"Pune, Maharashtra",18.0,https://www.indeed.co.in//rc/clk?jk=96e4be37dda27bfc&fccid=e30562474c83900b&vjs=3,Indeed
30,Application Support Engineer - Return To Work,IHS Markit,"Gurgaon, Haryana",14.0,https://www.indeed.co.in//rc/clk?jk=c17adb86b8e88cd8&fccid=c4ba6202af4dda9d&vjs=3,Indeed
31,Senior Technical Support Engineer I,Progress,Andhra Pradesh,30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0Cya1wBMgoHLU7QBsSEEvrPzPG6Zep9sT1RJrvRAhPmwDIAw0N8VxcIQWi16e2X5zwODF13wtr2ojOeVq_lkCGpfo-VX63vK_UcXCi3Lh8RJAOnnNSa6R6v8OOCckn10n_EIGUrsWh0BA7_aSrkjTrOpSVHjVjlZ9ML_cvZhlYyAI-p_2gt88cm9IsEnKz-FN6-ZFsqhyo3dJ-jjgfPtsta6KqVMkzeivKZbhWfmP3JhJ7BZkxiLA1hI-ivCOziJgGiQVRjmSAhfkvywOl5Ds_Df5Cg2euW6-0gf5URgLe9SEk_EMQICR-1Ec7D800GHxXCuMOZsxFoCxlazW-wiNNakGELk2V7mnjbncPoRxAWb0-Zl6UHztRNx3_79UKuJ4y_UPwMpa5BBkDG1hg_3eSfKibmRrhMckHPzCpAa0kj1OesNlN5s1Dc3xKRH3Gzg3cwxlqZwX6cag2iTbDdlJH6gZ-TvNVfdz0LI2sl7UV0bd5xo3mc6mTj9PEUlaOL6joePGxnu7L-jaXKmwKcvGK5p_Dsn2SuzGI=&p=14&fvj=0&vjs=3,Indeed
32,IT Applications Analyst- ECM (OpenText),Air Products,"Pune, Maharashtra",18.0,https://www.indeed.co.in//rc/clk?jk=96e4be37dda27bfc&fccid=e30562474c83900b&vjs=3,Indeed
33,Application Support Engineer - Return To Work,IHS Markit,"Gurgaon, Haryana",14.0,https://www.indeed.co.in//rc/clk?jk=c17adb86b8e88cd8&fccid=c4ba6202af4dda9d&vjs=3,Indeed
34,Project Assistant,Signant Health,"Madhapur, Hyderabad, Telangana",15.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AKnPMCssWe_ieZKYnsro9j598A3Eh9Qbl4F-HpE21wnRpp8IKi81JvrVgBbWFOO6GI4ceuj7PcpJ1Q8IB_p3tpW2C6sfuaJxkympTewgfnLT1-KxDr14BX7psr7zm-n055iKwD15NqORtallKsjFc_M1Z2iDx8Up_0JICKzduDriFwTlDuC1LmOYsbxqHVkSrE0Iw4yTBxz4AjBYD-K3uH1yoD8IUJpI3w7u6tDMt-8wsMygi4fXPz9aVU1sjFwYSjVZSBlIPtqRUComGpRw_zCo1Gw6VaxGBKHK5vsnREDTQGMKOZv82ujainZrMcJJ1T_A5Vi8Be_KID8RY9h-sZIrhDir2PJeoA21P0f7mFXLFmBmKDiD___uMPCiVprblq2ORT9-DBI6_WSwSrOH727JQEB2U41Nhh2hfosMKvH1dy7s05RJKUe-SYaRasA6c5AsMvOLqwYY1o2GptrkwiX1i8IXUexFrN6WAJYROMonGMQ6q9Gx4n4s27gz-naAv8G7WJSlSyhlD1AdRBnJiQi24cj2daemBTZS-QdzJDsbd92k_UR5GM3uFNOmylNPvI8XU0eNVdyDB2jKFJNLRTTdKJYfBoyz2BzEfuVEYGYRViQte2-vLwWtccpINSm2_73HGR1iKKB-k5VB5jEjt-ZO-K5sUkV49AqVwZSmCRWWPTI58fWhZ8MoIdz6AXmJofB3l70hoIqCbgwODxF5wqFf6f0-Injd5I6BaQND6_EJpy2da68bs7pY--wylMzOjF0T0sbOfLS7ZLWT3PW3gtjvEtNVrSnwE9O9EBC3BQKOWogb0DaZ-x&p=2&fvj=0&vjs=3,Indeed
35,"Project Manager
new",Centre for Regional and Folk Talent,"Moradabad, Uttar Pradesh",1.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CcXTVLNPWrEMO4jDHPkxZM9gjT2WRHCSXq-okRmLhtWpaviRNvuNu3VoB76ngkzGq3AOsOwN198bY04s7qh2FhLa1bIjwpkhxtbCDgAoxGSBGuwdOLFEbKoEy1WC9o6-FMc2JkZczJIBuUBaSRFLrfzH_Y9h1qQ0EDScrTfYkMUGs2y2Bz8fDAC0bYsojOl7e_-igFnbBva6sa6qjkDbnKRgL2nFkDLAQSKnPJqPifazLP676YJOxctbKaRG_gYz5LXjWuLvswrjcI8lEpQi0xbo4XjlibssusVu8gzxwbbt1cQqJKnt5_xPZWpVwzTReJP680mpdGRWgrmfN-jrznXvfLxdMYwq-WYywHD1MUxzeLCaQx06sKWTuEHOl99FVafK2YagxnM4TPb9r2ec_LeJ6KOK5DjHNUje72opCgEXjdFHGFudt9&p=3&fvj=1&vjs=3,Indeed
36,Zonal Business Manager,Tramitar services opc pvt ltd (Mobshield),"Delhi, Delhi",13.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0C6PUJ1SBfXxHLmasvp9mvNidJ9JgdS_mcUgotWQiLAXU6T1FJqrlnVL8j4zLjd5D4jhsYwRLeNFHgAiqP0Ttn7VBavPjTtSdbUc_v4BUY1zODJ5WYj2MT0rdEgTsscYbCsMNsYhxLkQZzEd__bRwJS7qAMkNMuAiXqkNefKboUuSQzOFDkdTLk8ENvFBZAPaNNSBv0iXmRdHTQQbC86nwfXlz6K--NqyVJ9ynvgXx63HihiE5ZuqNof8q29exIWcia-1dwKFvK4Gr0iKP13_k3VgLeLAv4EtsXgfqPvmpVBtukNNDqF0bo5xYnSDBhtZjiQzTSy-ZWXvKOW3M2JkvOSGx3c53BD_L26iFTA-kbfouVVzwvCGwx_Idi0irJ8Gj88OlghoNWDiTlPxWskLz2brLoJTVLyVqr1jI6bom-ZCkJfcwbdkQ9-c9FsE7nAE8=&p=4&fvj=1&vjs=3,Indeed
37,Assistant Manager-Origination,Mphasis,"Pune, Maharashtra",30.0,https://www.indeed.co.in//cmp/Mphasis,Indeed
38,IT Support Analyst (Batch Processing) | Fortune 500 Supermar...,Fortune 500 Supermarket Chain,"Bengaluru, Karnataka",19.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AsDgJcjf3QstaB-NhPfcDvitvdOui-gURn6hD2sXcTqCNf98SJ_tS8y2uKQcqVtkGJn0fn2XohWulwZY4R2_Yli3c_HxImPFTp_-6YGF6g7PyKI3zzLgZNGgGE3PFmEWsz8hh2yBoRUiIUNJuGKSVHGYeVmqG1LoEXbUXG1rEpjJBPs0PjM00IJZQ4lgwnPnL65Y1CGoZon8F9Rl8GxdW6GRgxnqJy775-HYytQFtpjM63KmzDrbBnJy3mzWlQl01SRP6xHxYUd0_DT4tBQ_zNAFa42RQK0u5QlpM48Vt0KgXgqEzcP2crpQ9q04AXR_Wvw5o0QANCamKiULOfGRaY7No6YthLFUsB5wOQWWPizU52e2o32Y5dsyJV_7xms0uaKaL53M_qH2_QyXJ8GMd4dRVKyV2moZx3hEamV8fXR57ChJs3stZK0upY1kbU_xndOet1evCv2tUJRZt2fL4SzYLGt5vLL7RdEYx0k9nVPtVdTTLq6NY2yTSvCvA9Im2nWCqnzxnJDNP65SJtBSejnVETnxYz706fUnSZqk9sy8Cqqh_AC_cbXvEgwg5D8cmS8pJLhYVlSGFcQG8OmVT5o8vjlo5_lA3ll5pnpqgHqSFrdv96_DGj9KWYVew5Grb2zSgOWEtlI-PnxOBzLUe6Nem-puWF0c_Z_0oHMsT3aWwp6RHKVroqrcsD_JqHJmj58rt3OruUrLDbFtoTjKW-SkotIASTQO-XsFWL8Z3nhA==&p=6&fvj=0&vjs=3,Indeed
39,"Salesforce Cloud Administrator
new","DUFF AND PHELPS, LLC","Mumbai, Maharashtra",,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0Dys7GhibF6Q9-lO7uuJ_sA_RJawJ0yQMZxksOn_UXT6VmGCBA7yqeXQYp_AanWVERLYJULgpHOWHxjd0U6YO15fgTtldv-gHod23j1R_H-IJ0dont7smN40uNR33M9igMz66ip2QaqlYQxQyGclRf93_UfZuye7Rw2y6DEfT8t7KmsVifoCXjtVv02aRSMta70krZ43cZHXiyZl4g7nnvffgPYJSunxxxNu9xn6qbO2SSxC_5Y8NZzs72Ewmi6LizY_lWFGFpfQctkeWS71q1SpAP8BcUiZH2V4zgAR5sbIsPoZ97bSSRJiKM9cvegdPbkzIRH2YEmnapGxIIkef2w_S5xx5CGKEpUnGhwN_Cjnzs1gNBgYq9wfcsCwQa2E24TckymUkVVddyryxlnNFMvZtTNPui88K5P2crsfL9ppJ2w-XtldPIgiCsHYEANAP1zSu-PVU8HwMBIXgoTtHbDr8o2Oi3d5zK1xRGh2zsFAIvAYc8-1WDl-YQto3OVOz3Fb3SHC4yAxscGNoTS68k1WQFBu3uZRPgDvrd0vZImMt3EyRsewzb-1I5WrTApgJCeLHi4WgWzjN_SPGcp36y1mIJxzjMDvSjmskg8bsFXhSgTVaeqkq_eFkB7zVmfwhKROe8c12S12HonRn-WZO3Jm7HeJmTPzWiRFGXVDwOs7Ce1bcdSkfEBlmjDcNducZbYYYNkHXwNxilVoFtPfmFQOvYFzLnf3ZJLaSeV135878bD3K4iaWCPoqhwgDX6sXyDc1-Mmso5x7rYvSQ4kS4BxcVbC8qxWzsZ8D2ZTh-_uHzPui2R61makorKqahBfEYRfTXOgGYm_0aM5jYX0KnNUOB1hnhyyhq7PxaxH8-ZOQJD1UMmQs2UB1lkVHZLesyyDIFLp6CZ0JlYlbyk0YEZgwYUWZf5ogfIkI-Y7Nf4-Drv2q7_dD70aClCfcg1Nk7s4fzV8GzoYGCZO9nRv53D&p=7&fvj=0&vjs=3,Indeed
40,Customer Service Representative - Night Shift,Team Synergein Global Solutions,"Ahmedabad, Gujarat",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CyuLuXUSfQePuOINPamihr192b6v3PUYUuEiAiV0hWVAQRs4vXwgaNxMSb85HMbF5mI7TCwvQiRCoFGthI1h_iWJstIrEEQmuw5gLxI0Q7JpthHk65K5xMGKX0jJW4whVLKl3wqSAYuJDVbcv5gMHkaxfsF2lZT0FRWeNeZEmBClNFQJIhVUmQVsvcSg0lHENh-9-aTLLSTW1Xz-mcmaRYMzoxqxvJI0-YHufI7g6L9kntQytxHDZlGjqUi8PbC_uyP0ChWCILxT7WzY_6BaeQJTroVWBtieA5DTMVBsGV8v2dP0dT7ty1zBuPcdHm-iKGFCMY9msTmyij70R98jQf6Y0DoaVqtiX5SKeh04b5dqcAj42TXd6QdwXGm4pVHmw2ZtW_2ouhaEM5W61s6wawAonad1Zl4lGuBD3-niUeqPM3QdUdAAbI4Ec94wCzCkh4o8oQYIjVFcUbrAghW0RH&p=8&fvj=1&vjs=3,Indeed
41,"Sr. Social Media - 5 to 7 Years Experience - Banjara Hills
new",Anmol Media Services,"Hyderabad, Telangana",,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AAqXihP_VI548iK5uVuh-D-mzrstKEDHwzJlkviNSp32-RtFHmNFbPMxbBIHxMWBeMjYQ_KABo7iNRZUX40vA8dzFS0PEpquIOGcqAxYRNKcnzUHruzbhY5HdA5BAjh7XLZbuDHaQ7ypHmeTI5WMUkrGTDLLvVvLOAy0TLxDM103306MP4pMayYDdH5FsmcM9IweT68HfEPMBTZxEsQtOaXcKdW-Gpjfv0CueKhPfNYSYiuESgfsnLoXhWiOTZfOt9PvD6la9m3XNA3P9_1hsfpdcp18e9w2ugd20iaZYaQZTO-MVATg-TcdG5U2EK1pTdl6rPTwPYeXalOImzbxV9OxCXZOmkovxC6XcZMHAOMFuM1-isNMKh0vwql_nvcdmZuKHzHjfA6zGQ4f0ZAEFi8yC2ZFWrM5YN88godRbTKbE486dus9q5eHZn7YusOMBwFx1HmTZVSZLCEQD-Lqy6fUzV1HxS27lVBniIT5_ubg==&p=9&fvj=1&vjs=3,Indeed
