,title,company,location,time,link,source
19,Data Engineer II / Sr Data Engineer,Colgate-Palmolive,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CScSxRBn_n5hzPBw7DFYVJJAQwrBP-UaBS3EDdzxnGq1W-SEKg0AehHKAe4nd1Hyda5lBQhQouVr802Zd-A2uEyXbqGs5Wj8J_R97D4xdGmoMhxMzeQGSgkUZku2C2rfz6M6fPd_rN9pV4_lfuO825xnIZtgvR4e8NJMbbVD1bxZRPfwDgEETNpWT1S8mQOtI96k9R4enGyuj0a1p85k2dApzSd3P-lyLvc-Fko71QQEEXbEWSIbyyzjH7r8wawzP0m4RW0R3DrKFluKEGT9UwaRXwvnbcMC7cf7Tzikgw0QDaxsJI8ZxW8GYCsIWtv52OY1BZFtzZuw2jZuAFQE5HrfKcaZMlgW-_W5t_CpER4Oq5YMSaxABq3C8yfm9_CWaraiMg_ohki-OJ4U7txTkwVJyzKL48GTHKnt6vTaGHm9P4Js8Gq6q0bIRVii60FTjM7Lmj2vjf0yN4apThUTuvR-1bM_hA2offFBLPIFAzoopPdFvv7HrOT_jl45XtLpQWohAXLoZLyPijOcE2IryPzvarOfxA3ypJykB4B3s9P4AXRlr0xodmiW0gMHs_ke-hFcaP6hjlGI-6xEQSCKpe4e_S3EWZEtLu2xRD4oyvghAhFy33OSfXtS6MNUv8AzE=&p=2&fvj=0&vjs=3,Indeed
20,Senior Data Analyst - Finance Reporting,Société Générale,"Bengaluru, Karnataka",14.0,https://www.indeed.co.in//rc/clk?jk=56a135c621c8248c&fccid=df6948c9b8da6236&vjs=3,Indeed
21,Data Analyst,Augmenter Consulting,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=68f09d73d56c5e1e&fccid=3a7bed83b06778e2&vjs=3,Indeed
22,Data Analyst - Fresher,KRIYA IT PRIVATE LIMITED,"Vellore, Tamil Nadu",30.0,https://www.indeed.co.in//rc/clk?jk=bac3d6275ce13be3&fccid=48b0b114a0deb855&vjs=3,Indeed
23,Safety Data Analyst - Global Safety,Novo Nordisk,"Bengaluru, Karnataka",9.0,https://www.indeed.co.in//rc/clk?jk=92b5a3def319d34e&fccid=0ee07a80a4e05d45&vjs=3,Indeed
24,Account Manager (Data Success),Atlan,Remote,30.0,https://www.indeed.co.in//rc/clk?jk=e8898a621a145701&fccid=5780b449d988d84f&vjs=3,Indeed
25,Credit Analytics,Morgan Stanley,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=96ce640791a2fac2&fccid=0c39fb2c91742dcf&vjs=3,Indeed
26,Manager - Project/Program Management,Syngene,India,25.0,https://www.indeed.co.in//rc/clk?jk=bf683b00e04c4a7f&fccid=19b8173eea1d254a&vjs=3,Indeed
27,"Data Analyst (OCN)
new",Vectrus,"Chennai, Tamil Nadu",3.0,https://www.indeed.co.in//rc/clk?jk=5ae893c5b082d9d8&fccid=efd76c98bd20bd43&vjs=3,Indeed
28,Artificial Intelligence / Data Science/ Machine Learning,TATA ELXSI LTD.,India,30.0,https://www.indeed.co.in//rc/clk?jk=36bb62985e90cd37&fccid=cf9a392c0e128671&vjs=3,Indeed
29,Consultant Big data analysis,Zunopy,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=5c16e667444a829d&fccid=3d44917dd312bbdb&vjs=3,Indeed
